,player.bye_weeks.week,player.display_position,player.editorial_player_key,player.editorial_team_abbr,player.editorial_team_full_name,player.editorial_team_key,player.editorial_team_url,player.eligible_positions,player.eligible_positions_to_add,player.headshot.size,player.headshot.url,player.image_url,player.is_keeper.status,player.is_keeper.cost,player.is_keeper.kept,player.is_undroppable,player.name.ascii_first,player.name.ascii_last,player.name.first,player.name.full,player.name.last,player.player_id,player.player_key,player.position_type,player.primary_position,player.uniform_number,player.url,player.injury_note,player.has_player_notes,player.player_notes_last_timestamp,player.has_recent_player_notes,dict.player.bye_weeks.week,dict.player.display_position,dict.player.editorial_player_key,dict.player.editorial_team_abbr,dict.player.editorial_team_full_name,dict.player.editorial_team_key,dict.player.editorial_team_url,dict.player.eligible_positions,dict.player.eligible_positions_to_add,dict.player.headshot.size,dict.player.headshot.url,dict.player.image_url,dict.player.is_keeper.status,dict.player.is_keeper.cost,dict.player.is_keeper.kept,dict.player.is_undroppable,dict.player.name.ascii_first,dict.player.name.ascii_last,dict.player.name.first,dict.player.name.full,dict.player.name.last,dict.player.player_id,dict.player.player_key,dict.player.position_type,dict.player.primary_position,dict.player.uniform_number,dict.player.url
316,6.0,QB,nfl.p.25046,Dal,Dallas Cowboys,nfl.t.6,https://sports.yahoo.com/nfl/teams/dallas/,['QB'],,small,https://s.yimg.com/iu/api/res/1.2/tp3lTqtSqhoL3Tv5iDMHIg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20160906/25046.1.png,https://s.yimg.com/iu/api/res/1.2/tp3lTqtSqhoL3Tv5iDMHIg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20160906/25046.1.png,False,False,False,0.0,Jerrod,Johnson,Jerrod,Jerrod Johnson,Johnson,25046.0,348.p.25046,O,QB,14,https://sports.yahoo.com/nfl/players/25046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,9.0,RB,nfl.p.25077,Ari,Arizona Cardinals,nfl.t.22,https://sports.yahoo.com/nfl/teams/arizona/,['RB'],,small,https://s.yimg.com/iu/api/res/1.2/umoeW9yXS23yoOWc1ix9QA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20160906/25077.png,https://s.yimg.com/iu/api/res/1.2/umoeW9yXS23yoOWc1ix9QA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20160906/25077.png,False,False,False,0.0,Robert,Hughes,Robert,Robert Hughes,Hughes,25077.0,348.p.25077,O,RB,0,https://sports.yahoo.com/nfl/players/25077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,9.0,WR,nfl.p.25105,Sea,Seattle Seahawks,nfl.t.26,https://sports.yahoo.com/nfl/teams/seattle/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/ggixOaG9JdjH6rgygAy5TA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08212018/25105.png,https://s.yimg.com/iu/api/res/1.2/ggixOaG9JdjH6rgygAy5TA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08212018/25105.png,False,False,False,0.0,Doug,Baldwin,Doug,Doug Baldwin,Baldwin,25105.0,348.p.25105,O,WR,0,https://sports.yahoo.com/nfl/players/25105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,9.0,WR,nfl.p.25106,Sea,Seattle Seahawks,nfl.t.26,https://sports.yahoo.com/nfl/teams/seattle/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/lFqoYI0wc9IysMBptNMhEw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20150904/25106.png,https://s.yimg.com/iu/api/res/1.2/lFqoYI0wc9IysMBptNMhEw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20150904/25106.png,False,False,False,0.0,Ricardo,Lockette,Ricardo,Ricardo Lockette,Lockette,25106.0,348.p.25106,O,WR,0,https://sports.yahoo.com/nfl/players/25106,Neck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,7.0,WR,nfl.p.25107,Cin,Cincinnati Bengals,nfl.t.4,https://sports.yahoo.com/nfl/teams/cincinnati/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/ZCnivNDSKPrjYGXvZBSgbw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20150904/25107.png,https://s.yimg.com/iu/api/res/1.2/ZCnivNDSKPrjYGXvZBSgbw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20150904/25107.png,False,False,False,0.0,Armon,Binns,Armon,Armon Binns,Binns,25107.0,348.p.25107,O,WR,0,https://sports.yahoo.com/nfl/players/25107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,10.0,RB,nfl.p.25117,SF,San Francisco 49ers,nfl.t.25,https://sports.yahoo.com/nfl/teams/san-francisco/,['RB'],,small,https://s.yimg.com/iu/api/res/1.2/SfEuT0Bxcy92SBkgioNliw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20160906/25117.png,https://s.yimg.com/iu/api/res/1.2/SfEuT0Bxcy92SBkgioNliw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20160906/25117.png,False,False,False,0.0,DuJuan,Harris,DuJuan,DuJuan Harris,Harris,25117.0,348.p.25117,O,RB,35,https://sports.yahoo.com/nfl/players/25117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,8.0,WR,nfl.p.25120,Was,Washington Commanders,nfl.t.28,https://sports.yahoo.com/nfl/teams/washington/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/vSEVOlmYIR2xJu1MwSDYHg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/10222020/25120.png,https://s.yimg.com/iu/api/res/1.2/vSEVOlmYIR2xJu1MwSDYHg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/10222020/25120.png,False,False,False,0.0,Dontrelle,Inman,Dontrelle,Dontrelle Inman,Inman,25120.0,348.p.25120,O,WR,0,https://sports.yahoo.com/nfl/players/25120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,10.0,TE,nfl.p.25125,LAC,Los Angeles Chargers,nfl.t.24,https://sports.yahoo.com/nfl/teams/la-chargers/,['TE'],,small,https://s.yimg.com/iu/api/res/1.2/Z32xYuQk2yQwaIdnaEV1vw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/25125.png,https://s.yimg.com/iu/api/res/1.2/Z32xYuQk2yQwaIdnaEV1vw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/25125.png,False,False,False,0.0,Kyle,Miller,Kyle,Kyle Miller,Miller,25125.0,348.p.25125,O,TE,86,https://sports.yahoo.com/nfl/players/25125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,4.0,WR,nfl.p.25144,Ten,Tennessee Titans,nfl.t.10,https://sports.yahoo.com/nfl/teams/tennessee/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/m1QCqRKnBQYelqkEdEpDRQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20150904/25144.png,https://s.yimg.com/iu/api/res/1.2/m1QCqRKnBQYelqkEdEpDRQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20150904/25144.png,False,False,False,0.0,Michael,Preston,Michael,Michael Preston,Preston,25144.0,348.p.25144,O,WR,0,https://sports.yahoo.com/nfl/players/25144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,8.0,RB,nfl.p.25158,Buf,Buffalo Bills,nfl.t.2,https://sports.yahoo.com/nfl/teams/buffalo/,['RB'],,small,https://s.yimg.com/iu/api/res/1.2/S5g.bNBQQ_B8CIISlylYJQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/10012020/25158.1.png,https://s.yimg.com/iu/api/res/1.2/S5g.bNBQQ_B8CIISlylYJQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/10012020/25158.1.png,False,False,False,0.0,Patrick,DiMarco,Patrick,Patrick DiMarco,DiMarco,25158.0,348.p.25158,O,RB,0,https://sports.yahoo.com/nfl/players/25158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,10.0,QB,nfl.p.25171,Ind,Indianapolis Colts,nfl.t.11,https://sports.yahoo.com/nfl/teams/indianapolis/,['QB'],,small,https://s.yimg.com/iu/api/res/1.2/2GTdclInzfTH44JRU.89WQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09092017/25171.png,https://s.yimg.com/iu/api/res/1.2/2GTdclInzfTH44JRU.89WQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09092017/25171.png,False,False,False,0.0,Scott,Tolzien,Scott,Scott Tolzien,Tolzien,25171.0,348.p.25171,O,QB,0,https://sports.yahoo.com/nfl/players/25171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,11.0,WR,nfl.p.25178,NO,New Orleans Saints,nfl.t.18,https://sports.yahoo.com/nfl/teams/new-orleans/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/pDgSzKDMRBaLZ8pAquB0yQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08262021/25178.png,https://s.yimg.com/iu/api/res/1.2/pDgSzKDMRBaLZ8pAquB0yQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08262021/25178.png,False,False,False,0.0,Chris,Hogan,Chris,Chris Hogan,Hogan,25178.0,348.p.25178,O,WR,0,https://sports.yahoo.com/nfl/players/25178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,9.0,TE,nfl.p.25223,Bal,Baltimore Ravens,nfl.t.33,https://sports.yahoo.com/nfl/teams/baltimore/,['TE'],,small,https://s.yimg.com/iu/api/res/1.2/JaqK7_e06ZC2rTrvNyJUDw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20160906/25223.1.png,https://s.yimg.com/iu/api/res/1.2/JaqK7_e06ZC2rTrvNyJUDw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20160906/25223.1.png,False,False,False,0.0,Konrad,Reuland,Konrad,Konrad Reuland,Reuland,25223.0,348.p.25223,O,TE,0,https://sports.yahoo.com/nfl/players/25223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,8.0,TE,nfl.p.25230,Jax,Jacksonville Jaguars,nfl.t.30,https://sports.yahoo.com/nfl/teams/jacksonville/,['TE'],,small,https://s.yimg.com/iu/api/res/1.2/jZ4yzoy5enV.LBe8X9FVfQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20150904/25230.1.png,https://s.yimg.com/iu/api/res/1.2/jZ4yzoy5enV.LBe8X9FVfQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20150904/25230.1.png,False,False,False,0.0,Allen,Reisner,Allen,Allen Reisner,Reisner,25230.0,348.p.25230,O,TE,85,https://sports.yahoo.com/nfl/players/25230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,8.0,WR,nfl.p.25234,Buf,Buffalo Bills,nfl.t.2,https://sports.yahoo.com/nfl/teams/buffalo/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/kIZKFmb.h6WUr1fpw9bEjQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08232018/25234.png,https://s.yimg.com/iu/api/res/1.2/kIZKFmb.h6WUr1fpw9bEjQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08232018/25234.png,False,False,False,0.0,Andre,Holmes,Andre,Andre Holmes,Holmes,25234.0,348.p.25234,O,WR,0,https://sports.yahoo.com/nfl/players/25234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,5.0,RB,nfl.p.25238,Min,Minnesota Vikings,nfl.t.16,https://sports.yahoo.com/nfl/teams/minnesota/,['RB'],,small,https://s.yimg.com/iu/api/res/1.2/2BavGbY8RV_CW_75pL0UcQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09082017/25238.png,https://s.yimg.com/iu/api/res/1.2/2BavGbY8RV_CW_75pL0UcQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09082017/25238.png,False,False,False,0.0,Matt,Asiata,Matt,Matt Asiata,Asiata,25238.0,348.p.25238,O,RB,0,https://sports.yahoo.com/nfl/players/25238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,7.0,WR,nfl.p.25277,Chi,Chicago Bears,nfl.t.3,https://sports.yahoo.com/nfl/teams/chicago/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/ErQQSpQt6mru8jmFnSvE1A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20150904/25277.1.png,https://s.yimg.com/iu/api/res/1.2/ErQQSpQt6mru8jmFnSvE1A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20150904/25277.1.png,False,False,False,0.0,John,Chiles,John,John Chiles,Chiles,25277.0,348.p.25277,O,WR,82,https://sports.yahoo.com/nfl/players/25277,Concussion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,9.0,WR,nfl.p.25290,Bal,Baltimore Ravens,nfl.t.33,https://sports.yahoo.com/nfl/teams/baltimore/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/fPlLcruX9XLnrEzneVv9Pg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/25290.png,https://s.yimg.com/iu/api/res/1.2/fPlLcruX9XLnrEzneVv9Pg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/25290.png,False,False,False,0.0,Joe,Morgan,Joe,Joe Morgan,Morgan,25290.0,348.p.25290,O,WR,0,https://sports.yahoo.com/nfl/players/25290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,6.0,TE,nfl.p.25291,LAR,Los Angeles Rams,nfl.t.14,https://sports.yahoo.com/nfl/teams/la-rams/,['TE'],,small,https://s.yimg.com/iu/api/res/1.2/J8DgIK3GQqGA2qw22lBVoA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/02162023/25291.png,https://s.yimg.com/iu/api/res/1.2/J8DgIK3GQqGA2qw22lBVoA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/02162023/25291.png,False,False,False,0.0,Kyle,Nelson,Kyle,Kyle Nelson,Nelson,25291.0,348.p.25291,O,TE,0,https://sports.yahoo.com/nfl/players/25291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,4.0,RB,nfl.p.25303,NE,New England Patriots,nfl.t.17,https://sports.yahoo.com/nfl/teams/new-england/,['RB'],,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,False,False,False,0.0,Eric,Kettani,Eric,Eric Kettani,Kettani,25303.0,348.p.25303,O,RB,34,https://sports.yahoo.com/nfl/players/25303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,5.0,WR,nfl.p.25312,NYJ,New York Jets,nfl.t.20,https://sports.yahoo.com/nfl/teams/ny-jets/,['WR'],,small,https://s.yimg.com/iu/api/res/1.2/7TgRj9U7OD.wB3IVgNuW7g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08222017/25312.png,https://s.yimg.com/iu/api/res/1.2/7TgRj9U7OD.wB3IVgNuW7g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08222017/25312.png,False,False,False,0.0,Jeremy,Ross,Jeremy,Jeremy Ross,Ross,25312.0,348.p.25312,O,WR,0,https://sports.yahoo.com/nfl/players/25312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,11.0,QB,nfl.p.25323,Cle,Cleveland Browns,nfl.t.5,https://sports.yahoo.com/nfl/teams/cleveland/,['QB'],,small,https://s.yimg.com/iu/api/res/1.2/FiMA.I2qcftUj5i2g5ILGw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/25323.png,https://s.yimg.com/iu/api/res/1.2/FiMA.I2qcftUj5i2g5ILGw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20141101/25323.png,False,False,False,0.0,Pat,Devlin,Pat,Pat Devlin,Devlin,25323.0,348.p.25323,O,QB,3,https://sports.yahoo.com/nfl/players/25323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,9.0,TE,nfl.p.25331,Sea,Seattle Seahawks,nfl.t.26,https://sports.yahoo.com/nfl/teams/seattle/,['TE'],,small,https://s.yimg.com/iu/api/res/1.2/EySSkOpBI.4.cBv5s_SC_Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20130620/25331.png,https://s.yimg.com/iu/api/res/1.2/EySSkOpBI.4.cBv5s_SC_Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/20130620/25331.png,False,False,False,0.0,Brett,Brackett,Brett,Brett Brackett,Brackett,25331.0,348.p.25331,O,TE,87,https://sports.yahoo.com/nfl/players/25331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,7.0,TE,nfl.p.25370,Chi,Chicago Bears,nfl.t.3,https://sports.yahoo.com/nfl/teams/chicago/,['TE'],,small,https://s.yimg.com/iu/api/res/1.2/eYc8ZhQunK1.QbaJLIsFaQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08212024/25370.png,https://s.yimg.com/iu/api/res/1.2/eYc8ZhQunK1.QbaJLIsFaQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08212024/25370.png,False,False,False,0.0,Patrick,Scales,Patrick,Patrick Scales,Scales,25370.0,348.p.25370,O,TE,,https://sports.yahoo.com/nfl/players/25370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
